project_name,file_path,analysis_success,status,failure_reason,closure_file_count,unresolved_include_count,loc,subcircuit_count,component_call_count,r_known_hit_count,r_known_hit_rate,signal_count,private_signal_count,private_signal_ratio,signal_count_compact,private_signal_count_compact,private_signal_ratio_compact
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\test_constraints\correct_3\correct_3.circom,True,ok,,1,0,23,1,1,0,0.000000,1,0,0.000000,1,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\test_constraints\correct_4\correct_4.circom,True,ok,,1,0,22,1,1,0,0.000000,1,0,0.000000,1,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\test_constraints\correct_5\correct_5.circom,True,ok,,1,0,19,1,1,0,0.000000,1,0,0.000000,1,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\test_constraints\correct_6\correct_6.circom,True,ok,,1,0,22,1,1,0,0.000000,1,0,0.000000,1,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\test_constraints\correct_7\correct_7.circom,True,ok,,1,0,22,1,1,0,0.000000,1,0,0.000000,1,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\test_constraints\correct_8\correct_8.circom,True,ok,,1,0,20,2,1,0,0.000000,2,0,0.000000,2,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\test_constraints\correct_9\correct_9.circom,True,ok,,1,0,22,1,1,0,0.000000,1,0,0.000000,1,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\test_arrays\correct_1\correct_1.circom,True,ok,,1,0,14,1,1,0,0.000000,0,0,0.000000,0,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\test_arrays\correct_2\correct_2.circom,True,ok,,1,0,16,1,1,0,0.000000,0,0,0.000000,0,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\test_arrays\correct_3\correct_3.circom,True,ok,,1,0,17,1,1,0,0.000000,0,0,0.000000,0,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\test_arrays\correct_4\correct_4.circom,True,ok,,1,0,25,1,1,0,0.000000,0,0,0.000000,0,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\test_arrays\correct_5\correct_5.circom,True,ok,,1,0,25,1,1,0,0.000000,0,0,0.000000,0,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\test_arrays\correct_6\correct_6.circom,True,ok,,1,0,12,1,1,0,0.000000,0,0,0.000000,0,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\test_arrays\correct_7\correct_7.circom,True,ok,,1,0,10,1,1,0,0.000000,0,0,0.000000,0,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\fails\not_correct_1\not_correct_1.circom,True,ok,,1,0,14,1,1,0,0.000000,0,0,0.000000,0,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\fails\not_correct_10_cons\not_correct_10_cons.circom,True,ok,,1,0,11,1,1,0,0.000000,1,0,0.000000,1,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\fails\not_correct_11_cons\not_correct_11_cons.circom,True,ok,,1,0,16,1,1,0,0.000000,0,0,0.000000,0,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\fails\not_correct_1_cons\not_correct_1_cons.circom,True,ok,,1,0,14,1,1,0,0.000000,1,0,0.000000,1,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\fails\not_correct_2\not_correct_2.circom,True,ok,,1,0,17,1,1,0,0.000000,1,0,0.000000,1,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\fails\not_correct_3\not_correct_3.circom,True,ok,,1,0,17,1,1,0,0.000000,0,0,0.000000,0,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\fails\not_correct_3_cons\not_correct_3_cons.circom,True,ok,,1,0,16,1,1,0,0.000000,1,0,0.000000,1,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\fails\not_correct_4\not_correct_4.circom,True,ok,,1,0,22,1,1,0,0.000000,0,0,0.000000,0,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\fails\not_correct_4_cons\not_correct_4_cons.circom,True,ok,,1,0,19,1,1,0,0.000000,1,0,0.000000,1,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\fails\not_correct_5\not_correct_5.circom,True,ok,,1,0,12,1,1,0,0.000000,0,0,0.000000,0,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\fails\not_correct_5_cons\not_correct_5_cons.circom,True,ok,,1,0,19,1,1,0,0.000000,1,0,0.000000,1,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\fails\not_correct_7_cons\not_correct_7_cons.circom,True,ok,,1,0,19,1,1,0,0.000000,1,0,0.000000,1,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\fails\not_correct_8_cons\not_correct_8_cons.circom,True,ok,,1,0,19,1,1,0,0.000000,1,0,0.000000,1,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\test_known_unknown\fails\not_correct_9_cons\not_correct_9_cons.circom,True,ok,,1,0,19,1,1,0,0.000000,1,0,0.000000,1,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\real_world_circuits\RockPapperSissors\RockPaperSissors\RockPaperSissors.circom,True,ok,,6,0,258,16,16,15,0.937500,409,6,0.014670,28,4,0.142857
costa-group_circom_tests,costa-group_circom_tests\multiple_assignments_analysis\simples_ifs\valid1\valid1.circom,True,ok,,1,0,10,1,1,0,0.000000,1,0,0.000000,1,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\multiple_assignments_analysis\simples_ifs\valid2\valid2.circom,True,ok,,1,0,14,1,1,0,0.000000,2,0,0.000000,1,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\multiple_assignments_analysis\simples_ifs\valid3\valid3.circom,True,ok,,1,0,11,1,1,0,0.000000,2,0,0.000000,1,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\multiple_assignments_analysis\simples_ifs\valid4\valid4.circom,True,ok,,1,0,12,1,1,0,0.000000,3,0,0.000000,1,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\multiple_assignments_analysis\fails\example_if_fail\example_if_fail.circom,True,ok,,1,0,12,1,1,0,0.000000,1,0,0.000000,1,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\multiple_assignments_analysis\fails\example_loop_fail\example_loop_fail.circom,True,ok,,1,0,10,1,1,0,0.000000,10,0,0.000000,1,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\multiple_assignments_analysis\fails\simples3\simples3.circom,True,ok,,1,0,14,2,1,0,0.000000,2,0,0.000000,1,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\multiple_assignments_analysis\fails\simples4\simples4.circom,True,ok,,1,0,9,1,1,0,0.000000,1,0,0.000000,1,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\multiple_assignments_analysis\fails\simples5\simples5.circom,True,ok,,1,0,11,1,1,0,0.000000,1,0,0.000000,1,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\multiple_assignments_analysis\fails\simples7\simples7.circom,True,ok,,1,0,8,1,1,0,0.000000,1,0,0.000000,1,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\multiple_assignments_analysis\fails\simples8\simples8.circom,True,ok,,1,0,16,1,1,0,0.000000,2,0,0.000000,1,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\incomplete_assignments\fails\function_multiple1_fails\function_multiple1_fails.circom,True,ok,,1,0,31,2,1,0,0.000000,1,0,0.000000,1,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\incomplete_assignments\fails\function_multiple_fails\function_multiple_fails.circom,True,ok,,1,0,38,2,1,0,0.000000,1,0,0.000000,1,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\incomplete_assignments\fails\function_single_constraints1_fails\function_single_constraints1_fails.circom,True,ok,,1,0,32,1,1,0,0.000000,12,12,1.000000,1,1,1.000000
costa-group_circom_tests,costa-group_circom_tests\incomplete_assignments\correct\function_multiple1\function_multiple1.circom,True,ok,,1,0,41,2,1,0,0.000000,1,0,0.000000,1,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\incomplete_assignments\correct\function_multiple2\function_multiple2.circom,True,ok,,1,0,36,2,1,0,0.000000,1,0,0.000000,1,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\incomplete_assignments\correct\function_multiple3\function_multiple3.circom,True,ok,,1,0,46,2,1,0,0.000000,1,0,0.000000,1,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\incomplete_assignments\correct\function_single\function_single.circom,True,ok,,1,0,32,1,1,0,0.000000,0,0,0.000000,0,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\incomplete_assignments\correct\function_single_constraints\function_single_constraints.circom,True,ok,,1,0,26,1,1,0,0.000000,12,12,1.000000,1,1,1.000000
costa-group_circom_tests,costa-group_circom_tests\incomplete_assignments\correct\simple\simple.circom,True,ok,,1,0,24,1,1,0,0.000000,0,0,0.000000,0,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\examples_parallel_component\ex5\no_parallel\ex1_non_parallel.circom,True,ok,,1,0,22,2,2,1,0.500000,2,0,0.000000,2,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\examples_parallel_component\ex5\no_parallel\no_parallel.circom,True,ok,,1,0,46,3,1,1,1.000000,3,0,0.000000,3,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\examples_parallel_component\ex5\parallel_component\ex1_parallel_component.circom,True,ok,,1,0,22,2,1,1,1.000000,2,0,0.000000,2,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\examples_parallel_component\ex5\parallel_component\parallel_component.circom,True,ok,,1,0,22,2,1,1,1.000000,2,0,0.000000,2,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\examples_parallel_component\ex5\parallel_template\ex1_parallel_template.circom,True,ok,,1,0,22,1,2,1,0.500000,2,0,0.000000,2,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\examples_parallel_component\ex5\parallel_template\parallel_template.circom,True,ok,,1,0,46,1,1,1,1.000000,3,0,0.000000,3,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\examples_parallel_component\ex4\no_parallel\ex1_non_parallel.circom,True,ok,,1,0,22,2,2,1,0.500000,2,0,0.000000,2,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\examples_parallel_component\ex4\no_parallel\no_parallel.circom,True,ok,,1,0,46,3,1,1,1.000000,3,0,0.000000,3,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\examples_parallel_component\ex4\parallel_component\ex1_parallel_component.circom,True,ok,,1,0,22,2,1,1,1.000000,2,0,0.000000,2,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\examples_parallel_component\ex4\parallel_component\parallel_component.circom,True,ok,,1,0,46,3,1,1,1.000000,3,0,0.000000,3,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\examples_parallel_component\ex4\parallel_template\ex1_parallel_template.circom,True,ok,,1,0,22,1,2,1,0.500000,2,0,0.000000,2,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\examples_parallel_component\ex4\parallel_template\parallel_template.circom,True,ok,,1,0,46,1,1,1,1.000000,3,0,0.000000,3,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\examples_parallel_component\ex3\no_parallel\ex1_non_parallel.circom,True,ok,,1,0,22,2,2,1,0.500000,2,0,0.000000,2,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\examples_parallel_component\ex3\no_parallel\no_parallel.circom,True,ok,,1,0,36,3,1,1,1.000000,3,0,0.000000,3,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\examples_parallel_component\ex3\parallel_component\ex1_parallel_component.circom,True,ok,,1,0,22,2,1,1,1.000000,2,0,0.000000,2,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\examples_parallel_component\ex3\parallel_component\parallel_component.circom,True,ok,,1,0,36,3,1,1,1.000000,3,0,0.000000,3,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\examples_parallel_component\ex3\parallel_template\ex1_parallel_template.circom,True,ok,,1,0,22,1,2,1,0.500000,2,0,0.000000,2,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\examples_parallel_component\ex3\parallel_template\parallel_template.circom,True,ok,,1,0,36,2,1,1,1.000000,3,0,0.000000,3,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\examples_parallel_component\ex2\no_parallel\ex1_non_parallel.circom,True,ok,,1,0,22,2,2,1,0.500000,2,0,0.000000,2,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\examples_parallel_component\ex2\no_parallel\no_parallel.circom,True,ok,,1,0,33,3,2,1,0.500000,3,0,0.000000,3,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\examples_parallel_component\ex2\parallel_component\ex1_parallel_component.circom,True,ok,,1,0,22,2,1,1,1.000000,2,0,0.000000,2,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\examples_parallel_component\ex2\parallel_component\parallel_component.circom,True,ok,,1,0,33,3,1,1,1.000000,3,0,0.000000,3,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\examples_parallel_component\ex2\parallel_template\ex1_parallel_template.circom,True,ok,,1,0,22,1,2,1,0.500000,2,0,0.000000,2,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\examples_parallel_component\ex2\parallel_template\parallel_template.circom,True,ok,,1,0,33,1,2,1,0.500000,3,0,0.000000,3,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\examples_parallel_component\ex1\ex1_non_parallel\ex1_non_parallel.circom,True,ok,,1,0,22,2,2,1,0.500000,2,0,0.000000,2,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\examples_parallel_component\ex1\ex1_parallel_component\ex1_parallel_component.circom,True,ok,,1,0,22,2,1,1,1.000000,2,0,0.000000,2,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\examples_parallel_component\ex1\ex1_parallel_template\ex1_parallel_template.circom,True,ok,,1,0,22,1,2,1,0.500000,2,0,0.000000,2,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\detecting_last_assignment\unknown_last_while_array\unknown_last_assignment_1_mixed_array\unknown_last_assignment_1_mixed_array.circom,True,ok,,1,0,26,3,3,0,0.000000,11,6,0.545455,4,1,0.250000
costa-group_circom_tests,costa-group_circom_tests\detecting_last_assignment\unknown_last_while_array\unknown_last_assignment_1_signal_array\unknown_last_assignment_1_signal_array.circom,True,ok,,1,0,18,2,2,0,0.000000,11,9,0.818182,4,2,0.500000
costa-group_circom_tests,costa-group_circom_tests\detecting_last_assignment\unknown_last_while_array\unknown_last_assignment_1_signal_comp_array\unknown_last_assignment_1_signal_comp.circom,True,ok,,1,0,24,3,3,0,0.000000,8,3,0.375000,4,1,0.250000
costa-group_circom_tests,costa-group_circom_tests\detecting_last_assignment\unknown_last_while_array\unknown_last_assignment_1_signal_comp_array\unknown_last_assignment_1_signal_comp_array.circom,True,ok,,1,0,24,3,3,0,0.000000,8,3,0.375000,4,1,0.250000
costa-group_circom_tests,costa-group_circom_tests\detecting_last_assignment\unknown_last_while_array\unknown_last_assignment_1_var_array\unknown_last_assignment_1_var_array.circom,True,ok,,1,0,19,2,2,0,0.000000,8,6,0.750000,3,1,0.333333
costa-group_circom_tests,costa-group_circom_tests\detecting_last_assignment\unknown_last_while\unknown_last_assignment_1_mixed\unknown_last_assignment_1_mixed.circom,True,ok,,1,0,26,3,3,0,0.000000,5,2,0.400000,4,1,0.250000
costa-group_circom_tests,costa-group_circom_tests\detecting_last_assignment\unknown_last_while\unknown_last_assignment_1_signal\unknown_last_assignment_1_signal.circom,True,ok,,1,0,18,2,2,0,0.000000,5,3,0.600000,4,2,0.500000
costa-group_circom_tests,costa-group_circom_tests\detecting_last_assignment\unknown_last_while\unknown_last_assignment_1_signal_comp\unknown_last_assignment_1_signal_comp.circom,True,ok,,1,0,24,3,3,0,0.000000,4,1,0.250000,4,1,0.250000
costa-group_circom_tests,costa-group_circom_tests\detecting_last_assignment\unknown_last_while\unknown_last_assignment_1_var\unknown_last_assignment_1_var.circom,True,ok,,1,0,19,2,2,0,0.000000,4,2,0.500000,3,1,0.333333
costa-group_circom_tests,costa-group_circom_tests\detecting_last_assignment\known_last_if_array\if_known_last_assignment_1_mixed_array\if_known_last_assignment_1_mixed_array.circom,True,ok,,1,0,29,3,3,0,0.000000,11,6,0.545455,4,1,0.250000
costa-group_circom_tests,costa-group_circom_tests\detecting_last_assignment\known_last_if_array\if_known_last_assignment_1_signal_array\if_known_last_assignment_1_signal_array.circom,True,ok,,1,0,21,2,2,0,0.000000,8,6,0.750000,4,2,0.500000
costa-group_circom_tests,costa-group_circom_tests\detecting_last_assignment\known_last_if_array\if_known_last_assignment_1_signal_comp_array\if_known_last_assignment_1_signal_comp_array.circom,True,ok,,1,0,27,3,3,0,0.000000,8,3,0.375000,4,1,0.250000
costa-group_circom_tests,costa-group_circom_tests\detecting_last_assignment\known_last_if_array\if_known_last_assignment_1_var_array\if_known_last_assignment_1_var_array.circom,True,ok,,1,0,21,2,2,0,0.000000,5,3,0.600000,3,1,0.333333
costa-group_circom_tests,costa-group_circom_tests\detecting_last_assignment\known_last_if\if_known_last_assignment_1_mixed\if_known_last_assignment_1_mixed.circom,True,ok,,1,0,29,3,3,0,0.000000,5,2,0.400000,4,1,0.250000
costa-group_circom_tests,costa-group_circom_tests\detecting_last_assignment\known_last_if\if_known_last_assignment_1_signal\if_known_last_assignment_1_signal.circom,True,ok,,1,0,21,2,2,0,0.000000,4,2,0.500000,4,2,0.500000
costa-group_circom_tests,costa-group_circom_tests\detecting_last_assignment\known_last_if\if_known_last_assignment_1_signal_comp\if_known_last_assignment_1_signal_comp.circom,True,ok,,1,0,27,3,3,0,0.000000,4,1,0.250000,4,1,0.250000
costa-group_circom_tests,costa-group_circom_tests\detecting_last_assignment\known_last_if\if_known_last_assignment_1_var\if_known_last_assignment_1_var.circom,True,ok,,1,0,21,2,2,0,0.000000,3,1,0.333333,3,1,0.333333
costa-group_circom_tests,costa-group_circom_tests\detecting_last_assignment\known_last_array\known_last_assignment_1_mixed_array\known_last_assignment_1_mixed_array.circom,True,ok,,1,0,24,3,3,0,0.000000,11,6,0.545455,4,1,0.250000
costa-group_circom_tests,costa-group_circom_tests\detecting_last_assignment\known_last_array\known_last_assignment_1_signal_array\known_last_assignment_1_signal_array.circom,True,ok,,1,0,16,2,2,0,0.000000,8,6,0.750000,4,2,0.500000
costa-group_circom_tests,costa-group_circom_tests\detecting_last_assignment\known_last_array\known_last_assignment_1_signal_comp_array\known_last_assignment_1_signal_comp_array.circom,True,ok,,1,0,22,3,3,0,0.000000,8,3,0.375000,4,1,0.250000
costa-group_circom_tests,costa-group_circom_tests\detecting_last_assignment\known_last_array\known_last_assignment_1_var_array\known_last_assignment_1_var_array.circom,True,ok,,1,0,16,2,2,0,0.000000,5,3,0.600000,3,1,0.333333
costa-group_circom_tests,costa-group_circom_tests\detecting_last_assignment\known_last\known_last_assignment_1_mixed\known_last_assignment_1_mixed.circom,True,ok,,1,0,24,3,3,0,0.000000,5,2,0.400000,4,1,0.250000
costa-group_circom_tests,costa-group_circom_tests\detecting_last_assignment\known_last\known_last_assignment_1_signal\known_last_assignment_1_signal.circom,True,ok,,1,0,16,2,2,0,0.000000,4,2,0.500000,4,2,0.500000
costa-group_circom_tests,costa-group_circom_tests\detecting_last_assignment\known_last\known_last_assignment_1_signal_comp\known_last_assignment_1_signal_comp.circom,True,ok,,1,0,22,3,3,0,0.000000,4,1,0.250000,4,1,0.250000
costa-group_circom_tests,costa-group_circom_tests\detecting_last_assignment\known_last\known_last_assignment_1_var\known_last_assignment_1_var.circom,True,ok,,1,0,16,2,2,0,0.000000,3,1,0.333333,3,1,0.333333
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\aliascheck_test\aliascheck_test.circom,True,ok,,6,0,215,15,13,13,1.000000,400,5,0.012500,19,3,0.157895
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\babyadd_tester\babyadd_tester.circom,True,ok,,10,0,557,28,30,30,1.000000,469,30,0.063966,65,14,0.215385
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\babycheck_test\babycheck_test.circom,True,ok,,10,0,557,28,30,30,1.000000,469,30,0.063966,65,14,0.215385
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\babypbk_test\babypbk_test.circom,True,ok,,10,0,557,28,30,30,1.000000,469,30,0.063966,65,14,0.215385
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\binsub_test\binsub_test.circom,True,ok,,7,0,258,17,17,16,0.941176,404,6,0.014851,23,4,0.173913
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\eddsamimc_test\eddsamimc_test.circom,True,ok,,14,0,997,39,62,62,1.000000,1024,50,0.048828,95,27,0.284211
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\eddsaposeidon_test\eddsaposeidon_test.circom,True,ok,,14,0,25876,40,52,52,1.000000,509,49,0.096267,92,26,0.282609
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\eddsa_test\eddsa_test.circom,True,ok,,14,0,1051,40,71,71,1.000000,1793,814,0.453988,93,24,0.258065
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\edwards2montgomery\edwards2montgomery.circom,True,ok,,2,0,49,4,1,1,1.000000,13,2,0.153846,8,1,0.125000
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\escalarmulany_test\escalarmulany_test.circom,True,ok,,11,0,706,33,40,40,1.000000,497,44,0.088531,78,20,0.256410
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\escalarmulfix_test\escalarmulfix_test.circom,True,ok,,10,0,573,29,32,32,1.000000,471,30,0.063694,66,14,0.212121
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\escalarmulw4table\escalarmulw4table.circom,True,ok,,2,0,39,1,1,1,1.000000,0,0,0.000000,0,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\escalarmulw4table_test\escalarmulw4table_test.circom,True,ok,,2,0,40,1,1,1,1.000000,32,0,0.000000,1,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\escalarmulw4table_test3\escalarmulw4table_test3.circom,True,ok,,2,0,40,1,1,1,1.000000,32,0,0.000000,1,0,0.000000
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\escalarmul_min_test\escalarmul_min_test.circom,True,ok,,13,0,720,33,32,32,1.000000,527,60,0.113852,95,19,0.200000
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\escalarmul_test\escalarmul_test.circom,True,ok,,13,0,724,33,33,33,1.000000,527,60,0.113852,95,19,0.200000
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\escalarmul_test_min\escalarmul_test_min.circom,True,ok,,13,0,721,33,32,32,1.000000,527,60,0.113852,95,19,0.200000
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\greatereqthan\greatereqthan.circom,True,ok,,6,0,215,15,13,13,1.000000,400,5,0.012500,19,3,0.157895
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\greaterthan\greaterthan.circom,True,ok,,6,0,215,15,13,13,1.000000,400,5,0.012500,19,3,0.157895
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\isequal\isequal.circom,True,ok,,6,0,215,15,13,13,1.000000,400,5,0.012500,19,3,0.157895
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\iszero\iszero.circom,True,ok,,6,0,215,15,13,13,1.000000,400,5,0.012500,19,3,0.157895
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\lesseqthan\lesseqthan.circom,True,ok,,6,0,215,15,13,13,1.000000,400,5,0.012500,19,3,0.157895
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\lessthan\lessthan.circom,True,ok,,6,0,215,15,13,13,1.000000,400,5,0.012500,19,3,0.157895
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\mimc_sponge_hash_test\mimc_sponge_hash_test.circom,True,ok,,2,0,281,2,1,1,1.000000,10,3,0.300000,10,3,0.300000
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\mimc_sponge_test\mimc_sponge_test.circom,True,ok,,2,0,281,2,1,1,1.000000,10,3,0.300000,10,3,0.300000
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\mimc_test\mimc_test.circom,True,ok,,2,0,133,2,1,1,1.000000,9,2,0.222222,9,2,0.222222
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\montgomery2edwards\montgomery2edwards.circom,True,ok,,2,0,49,4,1,1,1.000000,13,2,0.153846,8,1,0.125000
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\montgomeryadd\montgomeryadd.circom,True,ok,,2,0,49,4,1,1,1.000000,13,2,0.153846,8,1,0.125000
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\montgomerydouble\montgomerydouble.circom,True,ok,,2,0,49,4,1,1,1.000000,13,2,0.153846,8,1,0.125000
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\mux1_1\mux1_1.circom,True,ok,,7,0,257,19,17,16,0.941176,410,10,0.024390,27,7,0.259259
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\mux2_1\mux2_1.circom,True,ok,,7,0,273,19,17,16,0.941176,421,14,0.033254,32,7,0.218750
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\mux3_1\mux3_1.circom,True,ok,,7,0,286,19,17,16,0.941176,435,20,0.045977,36,7,0.194444
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\mux4_1\mux4_1.circom,True,ok,,7,0,317,19,17,16,0.941176,464,30,0.064655,47,7,0.148936
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\pedersen2_test\pedersen2_test.circom,True,ok,,11,0,752,32,41,41,1.000000,483,34,0.070393,72,16,0.222222
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\pedersen_test\pedersen_test.circom,True,ok,,14,0,764,34,32,32,1.000000,529,60,0.113422,96,19,0.197917
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\pointbits_loopback\pointbits_loopback.circom,True,ok,,11,0,675,33,43,43,1.000000,985,30,0.030457,69,14,0.202899
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\poseidon3_test\poseidon3_test.circom,True,ok,,3,0,25119,7,2,2,1.000000,10,1,0.100000,10,1,0.100000
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\poseidon6_test\poseidon6_test.circom,True,ok,,3,0,25119,7,2,2,1.000000,10,1,0.100000,10,1,0.100000
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\poseidonex_test\poseidonex_test.circom,True,ok,,3,0,25119,7,2,2,1.000000,10,1,0.100000,10,1,0.100000
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\sha256_2_test\sha256_2_test.circom,True,ok,,19,0,723,30,41,41,1.000000,20353,845,0.041517,62,22,0.354839
costa-group_circom_tests,costa-group_circom_tests\circomlib_original_2.0\test\sha256_test448\sha256_test448.circom,True,ok,,15,0,544,15,26,26,1.000000,20208,839,0.041518,43,18,0.418605
