project_name,file_path,mode,present_full,success_full,leak_full,full_leak_full,partial_leak_full,cascade_leak_full,present_vanguard_lite,success_vanguard_lite,leak_vanguard_lite,full_leak_vanguard_lite,partial_leak_vanguard_lite,cascade_leak_vanguard_lite,difference_reason,task4_category
yest96_circom-analyzer,yest96_circom-analyzer\circuits\my_circuit.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
yest96_circom-analyzer,yest96_circom-analyzer\circuits\test_list.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
yushihang_circomExamples,yushihang_circomExamples\src\circuit.circom,main,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
yushihang_circomExamples,yushihang_circomExamples\src\simplify.circom,main,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
yushihang_circomExamples,yushihang_circomExamples\src\test12.circom,main,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
yushihang_circomExamples,yushihang_circomExamples\src\test5.circom,main,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
zeroqn_zku,zeroqn_zku\assignment-3\card_game\circuits\commit_suit.circom,main,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
zkmopro_benchmark-app,zkmopro_benchmark-app\witness\circuits\isZero\isZero.circom,main,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
zkonduit_formalbenchmarks,zkonduit_formalbenchmarks\circomlibscratch\sha256\main.circom,main,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
zksecurity_zkbugs,zksecurity_zkbugs\dataset\circom\iden3\circuits\trailofbits_unsafe_use_of_num2bits_in_multiple_circuits\circuits\circuit.circom,main,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
